_input,_num,_widgetName,_source,_resultNumber,_pageUrl,adress,year
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1916,Data Set: reformagkh ,Data Set: reformagkh ,1916,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 20,1961
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1917,Data Set: reformagkh ,Data Set: reformagkh ,1917,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 21,1965
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1918,Data Set: reformagkh ,Data Set: reformagkh ,1918,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 21 "А",29.12.2007
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1919,Data Set: reformagkh ,Data Set: reformagkh ,1919,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 21 "А" стр. Дублер,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1920,Data Set: reformagkh ,Data Set: reformagkh ,1920,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 22,1961
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1921,Data Set: reformagkh ,Data Set: reformagkh ,1921,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 25,1965
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1922,Data Set: reformagkh ,Data Set: reformagkh ,1922,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 25 (дубль 1),1965
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1923,Data Set: reformagkh ,Data Set: reformagkh ,1923,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 26,1965
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1924,Data Set: reformagkh ,Data Set: reformagkh ,1924,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Космодемьянской З.А д. 30,1966
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1925,Data Set: reformagkh ,Data Set: reformagkh ,1925,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов проезд. им Котовского Г.И. д. 3,1971
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1926,Data Set: reformagkh ,Data Set: reformagkh ,1926,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов проезд. им Котовского Г.И. д. 4/6,1968
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1927,Data Set: reformagkh ,Data Set: reformagkh ,1927,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов проезд. им Котовского Г.И. д. 10,1973
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1928,Data Set: reformagkh ,Data Set: reformagkh ,1928,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Крылова Н.И. д. 1,1986
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1929,Data Set: reformagkh ,Data Set: reformagkh ,1929,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Крылова Н.И. д. 1а,1985
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1930,Data Set: reformagkh ,Data Set: reformagkh ,1930,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Крылова Н.И. д. 1Б,1990
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1931,Data Set: reformagkh ,Data Set: reformagkh ,1931,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Крылова Н.И. д. 7,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1932,Data Set: reformagkh ,Data Set: reformagkh ,1932,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 5,1990
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1933,Data Set: reformagkh ,Data Set: reformagkh ,1933,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 7,1983
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1934,Data Set: reformagkh ,Data Set: reformagkh ,1934,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 7 к. а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1935,Data Set: reformagkh ,Data Set: reformagkh ,1935,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 7А,1986
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1936,Data Set: reformagkh ,Data Set: reformagkh ,1936,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 8,1981
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1937,Data Set: reformagkh ,Data Set: reformagkh ,1937,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 12,1985
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1938,Data Set: reformagkh ,Data Set: reformagkh ,1938,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 13,1985
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1939,Data Set: reformagkh ,Data Set: reformagkh ,1939,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 14,1991
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1940,Data Set: reformagkh ,Data Set: reformagkh ,1940,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 14 к. а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1941,Data Set: reformagkh ,Data Set: reformagkh ,1941,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 14а,1991
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1942,Data Set: reformagkh ,Data Set: reformagkh ,1942,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 15,1987
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1943,Data Set: reformagkh ,Data Set: reformagkh ,1943,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 16,1989
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1944,Data Set: reformagkh ,Data Set: reformagkh ,1944,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 16 к. а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1945,Data Set: reformagkh ,Data Set: reformagkh ,1945,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Куприянова А.И. д. 16а,1995
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1946,Data Set: reformagkh ,Data Set: reformagkh ,1946,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 10,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1947,Data Set: reformagkh ,Data Set: reformagkh ,1947,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 12,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1948,Data Set: reformagkh ,Data Set: reformagkh ,1948,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 23/25,2005
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1949,Data Set: reformagkh ,Data Set: reformagkh ,1949,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 26,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1950,Data Set: reformagkh ,Data Set: reformagkh ,1950,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 27,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1951,Data Set: reformagkh ,Data Set: reformagkh ,1951,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 28,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1952,Data Set: reformagkh ,Data Set: reformagkh ,1952,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 29,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1953,Data Set: reformagkh ,Data Set: reformagkh ,1953,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 31,1897
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1954,Data Set: reformagkh ,Data Set: reformagkh ,1954,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 32,1892
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1955,Data Set: reformagkh ,Data Set: reformagkh ,1955,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 33,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1956,Data Set: reformagkh ,Data Set: reformagkh ,1956,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 34 36,2005
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1957,Data Set: reformagkh ,Data Set: reformagkh ,1957,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 35,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1958,Data Set: reformagkh ,Data Set: reformagkh ,1958,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 37,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1959,Data Set: reformagkh ,Data Set: reformagkh ,1959,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 39,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1960,Data Set: reformagkh ,Data Set: reformagkh ,1960,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 40,1892
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1961,Data Set: reformagkh ,Data Set: reformagkh ,1961,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 41/59,1984
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1962,Data Set: reformagkh ,Data Set: reformagkh ,1962,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 42,1892
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1963,Data Set: reformagkh ,Data Set: reformagkh ,1963,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 46,1907
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1964,Data Set: reformagkh ,Data Set: reformagkh ,1964,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 48,1897
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1965,Data Set: reformagkh ,Data Set: reformagkh ,1965,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 52,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1966,Data Set: reformagkh ,Data Set: reformagkh ,1966,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 54,1905
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1967,Data Set: reformagkh ,Data Set: reformagkh ,1967,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 56,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1968,Data Set: reformagkh ,Data Set: reformagkh ,1968,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 58,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1969,Data Set: reformagkh ,Data Set: reformagkh ,1969,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 60,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1970,Data Set: reformagkh ,Data Set: reformagkh ,1970,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 60,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1971,Data Set: reformagkh ,Data Set: reformagkh ,1971,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 60 (дубль X),1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1972,Data Set: reformagkh ,Data Set: reformagkh ,1972,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 62,1890
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1973,Data Set: reformagkh ,Data Set: reformagkh ,1973,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 63,1972
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1974,Data Set: reformagkh ,Data Set: reformagkh ,1974,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 65,1975
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1975,Data Set: reformagkh ,Data Set: reformagkh ,1975,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 66,1918
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1976,Data Set: reformagkh ,Data Set: reformagkh ,1976,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 70,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1977,Data Set: reformagkh ,Data Set: reformagkh ,1977,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 74,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1978,Data Set: reformagkh ,Data Set: reformagkh ,1978,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 74 (дубль 1),1901
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1979,Data Set: reformagkh ,Data Set: reformagkh ,1979,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 76,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1980,Data Set: reformagkh ,Data Set: reformagkh ,1980,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 76 литера А,1916
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1981,Data Set: reformagkh ,Data Set: reformagkh ,1981,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 80,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1982,Data Set: reformagkh ,Data Set: reformagkh ,1982,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 94,1900
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1983,Data Set: reformagkh ,Data Set: reformagkh ,1983,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 96,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1984,Data Set: reformagkh ,Data Set: reformagkh ,1984,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 98,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1985,Data Set: reformagkh ,Data Set: reformagkh ,1985,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 102,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1986,Data Set: reformagkh ,Data Set: reformagkh ,1986,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 110/116,2011
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1987,Data Set: reformagkh ,Data Set: reformagkh ,1987,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 120,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1988,Data Set: reformagkh ,Data Set: reformagkh ,1988,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 124,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1989,Data Set: reformagkh ,Data Set: reformagkh ,1989,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 126,1906
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1990,Data Set: reformagkh ,Data Set: reformagkh ,1990,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 146,1935
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1991,Data Set: reformagkh ,Data Set: reformagkh ,1991,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 148,1937
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1992,Data Set: reformagkh ,Data Set: reformagkh ,1992,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 148 (дубль 1),1937
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1993,Data Set: reformagkh ,Data Set: reformagkh ,1993,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 150,1914
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1994,Data Set: reformagkh ,Data Set: reformagkh ,1994,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 154,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1995,Data Set: reformagkh ,Data Set: reformagkh ,1995,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 156а,1957
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1996,Data Set: reformagkh ,Data Set: reformagkh ,1996,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 164,1990
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1997,Data Set: reformagkh ,Data Set: reformagkh ,1997,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 164 (дубль 1),1990
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1998,Data Set: reformagkh ,Data Set: reformagkh ,1998,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Кутякова И.С. д. 164 (дубль 2),1990
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,1999,Data Set: reformagkh ,Data Set: reformagkh ,1999,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. Им Лазо С.Г. д. 17,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2000,Data Set: reformagkh ,Data Set: reformagkh ,2000,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов проезд. Им Лазо С.Г. д. 31,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2001,Data Set: reformagkh ,Data Set: reformagkh ,2001,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Лебедева-Кумача В.И. д. 15,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2002,Data Set: reformagkh ,Data Set: reformagkh ,2002,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Лебедева-Кумача В.И. д. 55,1976
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2003,Data Set: reformagkh ,Data Set: reformagkh ,2003,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Лебедева-Кумача В.И. д. 57,1966
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2004,Data Set: reformagkh ,Data Set: reformagkh ,2004,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Лебедева-Кумача В.И. д. 59,1966
